Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,272694,-,-,-,33.53,-114.54,-7,118,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,DNI,GHI
2006,1,1,0,30,9.9,0,0,0
2006,1,1,1,30,9.9,1,0,0
2006,1,1,2,30,9.8,0,0,0
2006,1,1,3,30,9.600000000000001,7,0,0
2006,1,1,4,30,9.200000000000001,8,0,0
2006,1,1,5,30,8.8,7,0,0
2006,1,1,6,30,8.6,4,0,0
2006,1,1,7,30,9.1,7,0,0
2006,1,1,8,30,10.200000000000001,7,5,53
2006,1,1,9,30,11.8,4,28,176
2006,1,1,10,30,13.700000000000001,8,361,339
2006,1,1,11,30,15.3,2,295,428
2006,1,1,12,30,16.400000000000002,7,292,435
2006,1,1,13,30,17.1,7,111,344
2006,1,1,14,30,17.5,7,66,264
2006,1,1,15,30,17.400000000000002,8,143,240
2006,1,1,16,30,16.3,8,250,149
2006,1,1,17,30,14.5,7,0,10
2006,1,1,18,30,12.9,7,0,0
2006,1,1,19,30,11.8,6,0,0
2006,1,1,20,30,11.200000000000001,7,0,0
2006,1,1,21,30,10.8,7,0,0
2006,1,1,22,30,10.600000000000001,7,0,0
2006,1,1,23,30,10.3,7,0,0
2006,1,2,0,30,10.200000000000001,8,0,0
2006,1,2,1,30,10.100000000000001,7,0,0
2006,1,2,2,30,10,7,0,0
2006,1,2,3,30,10.100000000000001,7,0,0
2006,1,2,4,30,10.100000000000001,7,0,0
2006,1,2,5,30,10.200000000000001,7,0,0
2006,1,2,6,30,10.100000000000001,7,0,0
2006,1,2,7,30,10.8,7,0,0
2006,1,2,8,30,12.9,7,26,72
2006,1,2,9,30,16.3,4,8,143
2006,1,2,10,30,19.6,3,157,314
2006,1,2,11,30,21.5,3,277,421
2006,1,2,12,30,22.5,8,505,489
