Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,235445,-,-,-,33.77,-116.46,-8,102,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,DNI,GHI
2006,1,1,0,30,12.9,0,0,0
2006,1,1,1,30,12.4,0,0,0
2006,1,1,2,30,11.9,7,0,0
2006,1,1,3,30,11.700000000000001,0,0,0
2006,1,1,4,30,11.600000000000001,7,0,0
2006,1,1,5,30,11.4,7,0,0
2006,1,1,6,30,11.4,7,0,0
2006,1,1,7,30,12.3,7,10,50
2006,1,1,8,30,13.600000000000001,8,385,220
2006,1,1,9,30,15,0,803,404
2006,1,1,10,30,16.6,7,182,353
2006,1,1,11,30,17.900000000000002,7,71,300
2006,1,1,12,30,18.8,7,20,220
2006,1,1,13,30,19.400000000000002,8,110,286
2006,1,1,14,30,19.200000000000003,8,115,225
2006,1,1,15,30,17.1,4,1,64
2006,1,1,16,30,14.600000000000001,4,0,14
2006,1,1,17,30,13.600000000000001,4,0,0
2006,1,1,18,30,13.4,7,0,0
2006,1,1,19,30,13.200000000000001,4,0,0
2006,1,1,20,30,12.9,4,0,0
2006,1,1,21,30,12.8,7,0,0
2006,1,1,22,30,12.9,8,0,0
2006,1,1,23,30,13.3,0,0,0
2006,1,2,0,30,13.600000000000001,0,0,0
2006,1,2,1,30,13.600000000000001,0,0,0
2006,1,2,2,30,13.5,0,0,0
2006,1,2,3,30,13.3,0,0,0
2006,1,2,4,30,13.3,1,0,0
2006,1,2,5,30,13.3,1,0,0
2006,1,2,6,30,13.5,8,0,0
2006,1,2,7,30,14.200000000000001,7,3,39
2006,1,2,8,30,15.3,3,5,125
2006,1,2,9,30,16.6,8,390,332
2006,1,2,10,30,17.7,8,413,405
2006,1,2,11,30,18.400000000000002,7,42,256
2006,1,2,12,30,18.3,7,268,394
2006,1,2,13,30,18,7,46,242
2006,1,2,14,30,17.400000000000002,7,1,76
2006,1,2,15,30,16.2,0,578,189
2006,1,2,16,30,14.700000000000001,7,2,22
2006,1,2,17,30,13.4,1,0,0
2006,1,2,18,30,12.5,8,0,0
2006,1,2,19,30,12.100000000000001,3,0,0
2006,1,2,20,30,11.8,0,0,0
2006,1,2,21,30,11.700000000000001,1,0,0
2006,1,2,22,30,11.600000000000001,0,0,0
2006,1,2,23,30,11.4,0,0,0
2006,1,3,0,30,11.100000000000001,0,0,0
2006,1,3,1,30,10.5,0,0,0
2006,1,3,2,30,9.8,0,0,0
2006,1,3,3,30,9.200000000000001,0,0,0
2006,1,3,4,30,8.9,0,0,0
2006,1,3,5,30,8.5,0,0,0
2006,1,3,6,30,8.6,0,0,0
2006,1,3,7,30,10.200000000000001,0,430,82
2006,1,3,8,30,12.3,0,717,261
2006,1,3,9,30,14.5,7,630,400
2006,1,3,10,30,16.6,7,107,324
2006,1,3,11,30,18.400000000000002,8,471,481
2006,1,3,12,30,19.6,0,931,581
2006,1,3,13,30,20,0,897,504
2006,1,3,14,30,19.200000000000003,0,830,375
2006,1,3,15,30,16.900000000000002,1,679,204
2006,1,3,16,30,14.5,0,297,36
2006,1,3,17,30,13.4,0,0,0
2006,1,3,18,30,12.4,0,0,0
2006,1,3,19,30,11.4,7,0,0
2006,1,3,20,30,11,7,0,0
2006,1,3,21,30,10.9,7,0,0
2006,1,3,22,30,10.700000000000001,1,0,0
2006,1,3,23,30,10.5,7,0,0
2006,1,4,0,30,10.4,7,0,0
2006,1,4,1,30,10.5,7,0,0
2006,1,4,2,30,10.700000000000001,7,0,0
2006,1,4,3,30,10.9,7,0,0
2006,1,4,4,30,10.5,7,0,0
2006,1,4,5,30,9.9,7,0,0
2006,1,4,6,30,10.3,8,0,0
2006,1,4,7,30,13.5,8,11,50
2006,1,4,8,30,17.400000000000002,0,722,253
2006,1,4,9,30,20.200000000000003,0,836,411
2006,1,4,10,30,22.3,0,882,521
2006,1,4,11,30,23.6,1,901,574
2006,1,4,12,30,24.3,0,894,564
2006,1,4,13,30,24.3,0,864,493
2006,1,4,14,30,23.3,0,789,365
2006,1,4,15,30,20,8,428,192
2006,1,4,16,30,16.6,7,2,23
2006,1,4,17,30,15.100000000000001,7,0,0
2006,1,4,18,30,14.3,7,0,0
2006,1,4,19,30,13.8,3,0,0
2006,1,4,20,30,13.5,0,0,0
2006,1,4,21,30,13.200000000000001,0,0,0
2006,1,4,22,30,13.100000000000001,3,0,0
2006,1,4,23,30,13,3,0,0
2006,1,5,0,30,13,3,0,0
2006,1,5,1,30,12.8,3,0,0
2006,1,5,2,30,12.600000000000001,3,0,0
2006,1,5,3,30,12.4,3,0,0
2006,1,5,4,30,12.3,3,0,0
2006,1,5,5,30,12,0,0,0
2006,1,5,6,30,13,0,0,0
2006,1,5,7,30,16.3,0,491,84
2006,1,5,8,30,20,0,758,262
2006,1,5,9,30,22.5,0,867,422
2006,1,5,10,30,24.200000000000003,0,913,535
2006,1,5,11,30,25.3,0,933,592
2006,1,5,12,30,25.900000000000002,0,925,583
2006,1,5,13,30,25.900000000000002,8,381,404
2006,1,5,14,30,24.700000000000003,3,457,355
2006,1,5,15,30,21.200000000000003,0,634,205
2006,1,5,16,30,17.3,0,257,37
2006,1,5,17,30,15.700000000000001,0,0,0
2006,1,5,18,30,14.9,0,0,0
2006,1,5,19,30,14.3,0,0,0
2006,1,5,20,30,13.9,0,0,0
2006,1,5,21,30,13.5,0,0,0
2006,1,5,22,30,13.200000000000001,0,0,0
2006,1,5,23,30,13,0,0,0
2006,1,6,0,30,12.8,0,0,0
2006,1,6,1,30,12.700000000000001,0,0,0
2006,1,6,2,30,12.700000000000001,0,0,0
2006,1,6,3,30,12.700000000000001,0,0,0
2006,1,6,4,30,12.600000000000001,0,0,0
2006,1,6,5,30,12.5,0,0,0
2006,1,6,6,30,13.200000000000001,0,0,0
2006,1,6,7,30,16.2,0,511,87
2006,1,6,8,30,19.900000000000002,0,779,270
2006,1,6,9,30,22.5,0,888,433
2006,1,6,10,30,24.400000000000002,0,938,549
2006,1,6,11,30,25.400000000000002,0,962,610
2006,1,6,12,30,25.8,0,955,600
2006,1,6,13,30,25.6,0,924,526
2006,1,6,14,30,24.3,0,853,394
2006,1,6,15,30,21.3,0,703,219
2006,1,6,16,30,18.8,0,312,42
2006,1,6,17,30,17.8,0,0,0
2006,1,6,18,30,17.3,0,0,0
2006,1,6,19,30,17,0,0,0
2006,1,6,20,30,16.900000000000002,7,0,0
2006,1,6,21,30,16.8,0,0,0
2006,1,6,22,30,16.7,0,0,0
2006,1,6,23,30,16.400000000000002,3,0,0
2006,1,7,0,30,16.2,7,0,0
2006,1,7,1,30,16,7,0,0
2006,1,7,2,30,15.700000000000001,7,0,0
2006,1,7,3,30,15.3,0,0,0
2006,1,7,4,30,14.700000000000001,0,0,0
2006,1,7,5,30,14.200000000000001,7,0,0
2006,1,7,6,30,14.5,8,0,0
2006,1,7,7,30,16.8,0,459,83
2006,1,7,8,30,20.1,0,733,262
2006,1,7,9,30,22.700000000000003,0,838,424
2006,1,7,10,30,24.1,0,888,542
2006,1,7,11,30,24.6,8,341,443
2006,1,7,12,30,24.6,1,873,582
2006,1,7,13,30,24.200000000000003,0,842,509
2006,1,7,14,30,22.900000000000002,0,773,379
2006,1,7,15,30,19.8,0,614,209
2006,1,7,16,30,16.7,0,248,39
2006,1,7,17,30,15,0,0,0
2006,1,7,18,30,13.9,0,0,0
2006,1,7,19,30,13.200000000000001,0,0,0
2006,1,7,20,30,12.700000000000001,0,0,0
2006,1,7,21,30,12.3,0,0,0
2006,1,7,22,30,12,0,0,0
2006,1,7,23,30,11.700000000000001,0,0,0
2006,1,8,0,30,11.4,0,0,0
2006,1,8,1,30,11,0,0,0
2006,1,8,2,30,10.8,0,0,0
2006,1,8,3,30,10.8,0,0,0
2006,1,8,4,30,11,0,0,0
2006,1,8,5,30,11.200000000000001,0,0,0
2006,1,8,6,30,11.9,0,0,0
2006,1,8,7,30,14.5,1,461,84
2006,1,8,8,30,17.900000000000002,0,735,268
2006,1,8,9,30,20.900000000000002,0,837,428
2006,1,8,10,30,23.200000000000003,0,855,538
2006,1,8,11,30,24.400000000000002,0,875,594
2006,1,8,12,30,24.8,0,873,584
2006,1,8,13,30,24.6,0,825,509
2006,1,8,14,30,23.1,0,757,381
2006,1,8,15,30,19.900000000000002,0,602,210
2006,1,8,16,30,16.8,0,222,40
2006,1,8,17,30,15,0,0,0
2006,1,8,18,30,13.600000000000001,0,0,0
2006,1,8,19,30,12.600000000000001,0,0,0
2006,1,8,20,30,11.8,0,0,0
2006,1,8,21,30,11.200000000000001,0,0,0
2006,1,8,22,30,10.600000000000001,0,0,0
2006,1,8,23,30,10.100000000000001,0,0,0
2006,1,9,0,30,9.700000000000001,0,0,0
2006,1,9,1,30,9.4,0,0,0
2006,1,9,2,30,9.200000000000001,0,0,0
2006,1,9,3,30,8.9,0,0,0
2006,1,9,4,30,8.6,0,0,0
