Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,206300,-,-,-,33.85,-118.14,-8,20,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,Cloud Type
2006,1,2,17,30,12,0,0,1
2006,1,2,18,30,11.8,0,0,0
2006,1,2,19,30,11.700000000000001,0,0,1
2006,1,2,20,30,11.3,0,0,3
2006,1,2,21,30,10.700000000000001,0,0,0
2006,1,2,22,30,10.4,0,0,0
2006,1,2,23,30,10.3,0,0,0
2006,1,3,0,30,10.100000000000001,0,0,1
2006,1,3,1,30,9.8,0,0,0
2006,1,3,2,30,9.5,0,0,0
2006,1,3,3,30,9.3,0,0,0
2006,1,3,4,30,9.3,0,0,0
2006,1,3,5,30,9.4,0,0,0
2006,1,3,6,30,9.4,0,0,1
2006,1,3,7,30,10,7,44,7
2006,1,3,8,30,11.4,171,185,8
2006,1,3,9,30,12.9,764,390,0
2006,1,3,10,30,14.600000000000001,878,516,0
2006,1,3,11,30,15.8,53,329,2
2006,1,3,12,30,16.6,907,575,0
2006,1,3,13,30,16.8,542,485,2
2006,1,3,14,30,16.3,799,382,1
2006,1,3,15,30,14.9,172,173,3
2006,1,3,16,30,12.700000000000001,12,38,7
2006,1,3,17,30,11.200000000000001,0,0,3
2006,1,3,18,30,10.5,0,0,0
2006,1,3,19,30,10.100000000000001,0,0,0
2006,1,3,20,30,9.8,0,0,1
2006,1,3,21,30,9.5,0,0,3
2006,1,3,22,30,9.3,0,0,0
2006,1,3,23,30,9.200000000000001,0,0,3
2006,1,4,0,30,9.5,0,0,1
2006,1,4,1,30,10.200000000000001,0,0,0
2006,1,4,2,30,10.8,0,0,7
2006,1,4,3,30,10.9,0,0,7
2006,1,4,4,30,10.8,0,0,7
2006,1,4,5,30,10.9,0,0,1
2006,1,4,6,30,11.600000000000001,0,0,1
2006,1,4,7,30,13.600000000000001,392,61,1
2006,1,4,8,30,16.3,698,232,0
2006,1,4,9,30,19.1,265,291,8
2006,1,4,10,30,21.6,21,196,7
2006,1,4,11,30,23.3,574,498,8
2006,1,4,12,30,24.1,166,355,7
2006,1,4,13,30,24.1,395,400,8
2006,1,4,14,30,22.900000000000002,161,282,4
2006,1,4,15,30,20.5,213,179,3
2006,1,4,16,30,17.900000000000002,10,37,7
2006,1,4,17,30,16.7,0,0,7
2006,1,4,18,30,16.1,0,0,7
2006,1,4,19,30,15.8,0,0,7
2006,1,4,20,30,15.600000000000001,0,0,4
2006,1,4,21,30,15.4,0,0,7
2006,1,4,22,30,15.200000000000001,0,0,4
2006,1,4,23,30,15,0,0,7
2006,1,5,0,30,14.8,0,0,3
2006,1,5,1,30,14.600000000000001,0,0,1
2006,1,5,2,30,14.5,0,0,0
2006,1,5,3,30,14.5,0,0,0
2006,1,5,4,30,14.4,0,0,1
2006,1,5,5,30,14.4,0,0,3
2006,1,5,6,30,14.8,0,0,3
2006,1,5,7,30,16.2,17,46,7
2006,1,5,8,30,18.7,203,174,8
2006,1,5,9,30,21.400000000000002,115,280,3
2006,1,5,10,30,23.900000000000002,913,524,0
2006,1,5,11,30,25.6,935,586,0
2006,1,5,12,30,26.700000000000003,930,583,0
2006,1,5,13,30,26.8,900,517,0
2006,1,5,14,30,25.5,826,391,1
2006,1,5,15,30,22.700000000000003,683,225,0
2006,1,5,16,30,20.1,369,54,0
2006,1,5,17,30,18.7,0,0,7
2006,1,5,18,30,18,0,0,4
2006,1,5,19,30,17.5,0,0,3
2006,1,5,20,30,16.900000000000002,0,0,0
2006,1,5,21,30,16.400000000000002,0,0,0
2006,1,5,22,30,15.9,0,0,0
2006,1,5,23,30,15.600000000000001,0,0,0
2006,1,6,0,30,15.4,0,0,0
2006,1,6,1,30,15.100000000000001,0,0,1
2006,1,6,2,30,14.8,0,0,0
2006,1,6,3,30,14.600000000000001,0,0,0
2006,1,6,4,30,14.4,0,0,0
2006,1,6,5,30,14.200000000000001,0,0,0
2006,1,6,6,30,14.700000000000001,0,0,0
2006,1,6,7,30,16.6,459,68,1
2006,1,6,8,30,19,762,250,0
2006,1,6,9,30,21.3,883,418,0
2006,1,6,10,30,23.700000000000003,945,542,0
2006,1,6,11,30,25.700000000000003,970,605,0
2006,1,6,12,30,26.900000000000002,971,604,0
2006,1,6,13,30,27,951,538,0
2006,1,6,14,30,25.8,890,412,0
2006,1,6,15,30,23.400000000000002,759,242,0
2006,1,6,16,30,21.400000000000002,428,59,0
2006,1,6,17,30,20.200000000000003,0,0,1
2006,1,6,18,30,18.900000000000002,0,0,3
2006,1,6,19,30,17.5,0,0,1
2006,1,6,20,30,16.400000000000002,0,0,3
2006,1,6,21,30,15.9,0,0,3
2006,1,6,22,30,15.5,0,0,3
2006,1,6,23,30,14.8,0,0,7
2006,1,7,0,30,14.100000000000001,0,0,1
2006,1,7,1,30,13.600000000000001,0,0,3
2006,1,7,2,30,13.3,0,0,1
2006,1,7,3,30,12.9,0,0,1
2006,1,7,4,30,12.4,0,0,1
2006,1,7,5,30,12,0,0,1
2006,1,7,6,30,12.100000000000001,0,0,3
2006,1,7,7,30,13.8,0,37,3
2006,1,7,8,30,16.2,607,227,0
2006,1,7,9,30,18.1,748,390,0
2006,1,7,10,30,19.8,849,517,0
2006,1,7,11,30,20.8,885,581,0
2006,1,7,12,30,21.1,895,583,0
2006,1,7,13,30,21,872,519,0
2006,1,7,14,30,20.3,809,396,0
2006,1,7,15,30,18.1,675,230,0
2006,1,7,16,30,15.4,360,57,0
2006,1,7,17,30,13.9,0,0,0
2006,1,7,18,30,13.100000000000001,0,0,0
2006,1,7,19,30,12.5,0,0,0
2006,1,7,20,30,11.9,0,0,0
2006,1,7,21,30,11.5,0,0,0
2006,1,7,22,30,11.100000000000001,0,0,0
2006,1,7,23,30,10.5,0,0,1
2006,1,8,0,30,10,0,0,0
2006,1,8,1,30,9.5,0,0,0
2006,1,8,2,30,9.1,0,0,0
2006,1,8,3,30,8.8,0,0,0
2006,1,8,4,30,8.6,0,0,0
2006,1,8,5,30,8.5,0,0,0
2006,1,8,6,30,8.9,0,0,1
2006,1,8,7,30,10.700000000000001,336,60,1
2006,1,8,8,30,13.700000000000001,3,117,3
2006,1,8,9,30,16.7,790,402,0
2006,1,8,10,30,19.200000000000003,838,520,0
2006,1,8,11,30,21,884,588,0
2006,1,8,12,30,22.200000000000003,897,590,0
2006,1,8,13,30,22.6,848,520,0
2006,1,8,14,30,21.900000000000002,789,397,0
2006,1,8,15,30,19.400000000000002,651,231,0
2006,1,8,16,30,16.3,293,55,0
2006,1,8,17,30,14.700000000000001,0,0,0
2006,1,8,18,30,14,0,0,0
2006,1,8,19,30,13.3,0,0,0
2006,1,8,20,30,12.700000000000001,0,0,0
2006,1,8,21,30,12.4,0,0,0
2006,1,8,22,30,12.200000000000001,0,0,0
2006,1,8,23,30,12.100000000000001,0,0,0
2006,1,9,0,30,12,0,0,0
2006,1,9,1,30,11.9,0,0,1
2006,1,9,2,30,11.8,0,0,1
2006,1,9,3,30,11.600000000000001,0,0,0
2006,1,9,4,30,11.5,0,0,1
2006,1,9,5,30,11.3,0,0,1
2006,1,9,6,30,11.700000000000001,0,0,3
2006,1,9,7,30,13.4,325,59,1
2006,1,9,8,30,15.8,659,234,0
2006,1,9,9,30,18.1,800,400,0
2006,1,9,10,30,19.900000000000002,850,519,0
2006,1,9,11,30,21.3,878,583,0
2006,1,9,12,30,22.3,877,583,0
2006,1,9,13,30,22.6,870,523,0
2006,1,9,14,30,22,807,403,0
2006,1,9,15,30,19.700000000000003,666,235,0
2006,1,9,16,30,16.5,314,58,0
2006,1,9,17,30,14.8,0,0,0
2006,1,9,18,30,14.100000000000001,0,0,0
2006,1,9,19,30,13.600000000000001,0,0,0
2006,1,9,20,30,13.100000000000001,0,0,0
2006,1,9,21,30,12.600000000000001,0,0,0
2006,1,9,22,30,12.200000000000001,0,0,0
2006,1,9,23,30,11.9,0,0,0
2006,1,10,0,30,11.700000000000001,0,0,0
2006,1,10,1,30,11.3,0,0,0
2006,1,10,2,30,11,0,0,0
2006,1,10,3,30,10.700000000000001,0,0,0
2006,1,10,4,30,10.5,0,0,0
2006,1,10,5,30,10.200000000000001,0,0,1
2006,1,10,6,30,10.700000000000001,0,0,1
2006,1,10,7,30,12.700000000000001,3,45,3
2006,1,10,8,30,15.5,585,227,0
2006,1,10,9,30,18.3,737,393,0
2006,1,10,10,30,20.700000000000003,863,527,0
2006,1,10,11,30,22,892,593,0
2006,1,10,12,30,22.400000000000002,891,593,0
2006,1,10,13,30,22.3,862,528,0
2006,1,10,14,30,21.400000000000002,796,405,0
2006,1,10,15,30,18.900000000000002,655,238,0
2006,1,10,16,30,15.9,325,61,1
2006,1,10,17,30,14,0,0,1
2006,1,10,18,30,13.100000000000001,0,0,1
2006,1,10,19,30,12.600000000000001,0,0,1
2006,1,10,20,30,12.200000000000001,0,0,0
2006,1,10,21,30,11.9,0,0,1
2006,1,10,22,30,11.700000000000001,0,0,1
2006,1,10,23,30,11.5,0,0,1
2006,1,11,0,30,11.4,0,0,1
2006,1,11,1,30,11.3,0,0,1
2006,1,11,2,30,11.200000000000001,0,0,1
2006,1,11,3,30,11.100000000000001,0,0,1
2006,1,11,4,30,11,0,0,1
2006,1,11,5,30,10.9,0,0,1
2006,1,11,6,30,11.100000000000001,0,0,3
2006,1,11,7,30,12.9,243,54,1
2006,1,11,8,30,15.4,17,148,3
2006,1,11,9,30,17.900000000000002,95,283,3
2006,1,11,10,30,19.900000000000002,809,509,0
2006,1,11,11,30,20.900000000000002,844,573,0
2006,1,11,12,30,21.1,496,482,8
2006,1,11,13,30,20.700000000000003,334,400,8
2006,1,11,14,30,19.5,61,264,4
2006,1,11,15,30,17.3,14,106,6
2006,1,11,16,30,15,6,44,7
2006,1,11,17,30,13.9,0,0,7
2006,1,11,18,30,13.4,0,0,7
2006,1,11,19,30,12.8,0,0,7
2006,1,11,20,30,12.4,0,0,7
2006,1,11,21,30,12.100000000000001,0,0,4
2006,1,11,22,30,11.700000000000001,0,0,7
2006,1,11,23,30,11.4,0,0,7
2006,1,12,0,30,11.100000000000001,0,0,0
2006,1,12,1,30,10.8,0,0,0
2006,1,12,2,30,10.600000000000001,0,0,0
2006,1,12,3,30,10.3,0,0,0
2006,1,12,4,30,9.9,0,0,0
2006,1,12,5,30,9.600000000000001,0,0,3
2006,1,12,6,30,9.9,0,0,7
2006,1,12,7,30,11.5,340,60,1
2006,1,12,8,30,14.3,376,207,7
2006,1,12,9,30,17.1,796,397,0
2006,1,12,10,30,19.200000000000003,857,517,0
2006,1,12,11,30,20.5,879,581,0
2006,1,12,12,30,21.3,877,581,0
2006,1,12,13,30,21.6,824,514,0
2006,1,12,14,30,21.1,760,395,0
2006,1,12,15,30,19,627,234,0
2006,1,12,16,30,16.1,316,63,0
2006,1,12,17,30,14.3,0,0,0
2006,1,12,18,30,13.700000000000001,0,0,0
2006,1,12,19,30,13.5,0,0,0
2006,1,12,20,30,13.3,0,0,0
2006,1,12,21,30,13.100000000000001,0,0,0
2006,1,12,22,30,12.8,0,0,0
2006,1,12,23,30,12.5,0,0,0
2006,1,13,0,30,12.200000000000001,0,0,0
2006,1,13,1,30,12,0,0,0
2006,1,13,2,30,11.9,0,0,0
2006,1,13,3,30,11.9,0,0,1
2006,1,13,4,30,11.9,0,0,0
2006,1,13,5,30,11.9,0,0,1
2006,1,13,6,30,12.4,0,0,1
2006,1,13,7,30,14.8,327,59,0
2006,1,13,8,30,17.7,649,233,0
2006,1,13,9,30,19.6,789,398,0
2006,1,13,10,30,20.700000000000003,865,522,0
2006,1,13,11,30,21.1,886,586,0
2006,1,13,12,30,20.8,883,586,0
2006,1,13,13,30,20.1,860,525,0
2006,1,13,14,30,18.900000000000002,795,405,0
2006,1,13,15,30,16.900000000000002,656,241,0
2006,1,13,16,30,14.5,293,65,0
2006,1,13,17,30,12.9,0,0,7
2006,1,13,18,30,12.3,0,0,8
2006,1,13,19,30,11.9,0,0,7
2006,1,13,20,30,11.9,0,0,7
2006,1,13,21,30,11.9,0,0,7
2006,1,13,22,30,11.9,0,0,8
2006,1,13,23,30,12,0,0,8
2006,1,14,0,30,12.100000000000001,0,0,7
2006,1,14,1,30,12.100000000000001,0,0,7
2006,1,14,2,30,12.100000000000001,0,0,8
2006,1,14,3,30,12,0,0,3
2006,1,14,4,30,11.9,0,0,3
2006,1,14,5,30,11.700000000000001,0,0,0
2006,1,14,6,30,11.8,0,0,0
2006,1,14,7,30,12.4,262,58,0
2006,1,14,8,30,13.100000000000001,0,17,4
2006,1,14,9,30,13.4,0,61,4
2006,1,14,10,30,13.200000000000001,0,48,8
2006,1,14,11,30,13,14,212,7
2006,1,14,12,30,12.9,0,82,8
2006,1,14,13,30,12.9,16,209,7
2006,1,14,14,30,12.700000000000001,2,98,7
2006,1,14,15,30,12.200000000000001,243,203,7
2006,1,14,16,30,11.4,3,40,7
2006,1,14,17,30,10.600000000000001,0,0,7
2006,1,14,18,30,10.100000000000001,0,0,7
2006,1,14,19,30,9.700000000000001,0,0,0
2006,1,14,20,30,9.5,0,0,4
2006,1,14,21,30,9.3,0,0,0
2006,1,14,22,30,9.200000000000001,0,0,0
2006,1,14,23,30,9.1,0,0,0
2006,1,15,0,30,9,0,0,1
2006,1,15,1,30,8.8,0,0,4
2006,1,15,2,30,8.6,0,0,1
2006,1,15,3,30,8.3,0,0,0
2006,1,15,4,30,8,0,0,1
2006,1,15,5,30,7.7,0,0,1
2006,1,15,6,30,7.9,0,0,1
2006,1,15,7,30,9.3,385,66,1
2006,1,15,8,30,10.8,709,247,0
2006,1,15,9,30,12.200000000000001,851,420,0
2006,1,15,10,30,13.4,915,547,0
2006,1,15,11,30,14.200000000000001,950,619,0
2006,1,15,12,30,14.700000000000001,954,622,0
2006,1,15,13,30,14.700000000000001,929,558,0
2006,1,15,14,30,14.100000000000001,882,439,0
2006,1,15,15,30,12.8,770,269,0
2006,1,15,16,30,10.9,492,82,0
2006,1,15,17,30,9.3,0,0,0
2006,1,15,18,30,8.3,0,0,0
2006,1,15,19,30,7.9,0,0,0
2006,1,15,20,30,7.7,0,0,0
2006,1,15,21,30,7.4,0,0,0
2006,1,15,22,30,6.9,0,0,0
2006,1,15,23,30,6.2,0,0,0
2006,1,16,0,30,5.7,0,0,0
2006,1,16,1,30,5.4,0,0,0
2006,1,16,2,30,5,0,0,0
2006,1,16,3,30,4.7,0,0,0
2006,1,16,4,30,4.6000000000000005,0,0,0
2006,1,16,5,30,4.6000000000000005,0,0,1
2006,1,16,6,30,5.4,0,0,3
2006,1,16,7,30,7.6000000000000005,4,46,3
2006,1,16,8,30,10.600000000000001,35,162,3
2006,1,16,9,30,13.600000000000001,871,425,0
2006,1,16,10,30,15.700000000000001,920,551,0
2006,1,16,11,30,16.900000000000002,938,615,0
2006,1,16,12,30,17.6,935,615,0
2006,1,16,13,30,17.7,901,551,0
2006,1,16,14,30,17.3,836,427,0
2006,1,16,15,30,15.4,703,259,0
2006,1,16,16,30,12.9,3,53,3
2006,1,16,17,30,11.5,0,0,7
2006,1,16,18,30,10.600000000000001,0,0,7
2006,1,16,19,30,10,0,0,3
2006,1,16,20,30,9.9,0,0,7
2006,1,16,21,30,10.100000000000001,0,0,0
2006,1,16,22,30,10.200000000000001,0,0,0
2006,1,16,23,30,9.8,0,0,0
2006,1,17,0,30,9.4,0,0,0
2006,1,17,1,30,9.200000000000001,0,0,1
2006,1,17,2,30,9.1,0,0,0
2006,1,17,3,30,8.9,0,0,3
2006,1,17,4,30,8.8,0,0,4
2006,1,17,5,30,8.700000000000001,0,0,7
2006,1,17,6,30,9.5,0,0,8
2006,1,17,7,30,11.8,11,48,7
2006,1,17,8,30,14.200000000000001,366,217,7
2006,1,17,9,30,16,119,296,3
2006,1,17,10,30,17.6,288,434,2
2006,1,17,11,30,18.5,894,608,0
2006,1,17,12,30,18.8,604,600,2
2006,1,17,13,30,18.6,424,448,7
2006,1,17,14,30,17.900000000000002,375,353,7
2006,1,17,15,30,16,107,196,3
2006,1,17,16,30,13.9,15,59,7
2006,1,17,17,30,13,0,0,7
2006,1,17,18,30,12.8,0,0,7
2006,1,17,19,30,12.700000000000001,0,0,7
2006,1,17,20,30,12.5,0,0,7
2006,1,17,21,30,12.200000000000001,0,0,7
2006,1,17,22,30,11.8,0,0,4
2006,1,17,23,30,11.4,0,0,4
2006,1,18,0,30,11,0,0,4
2006,1,18,1,30,10.700000000000001,0,0,7
2006,1,18,2,30,10.4,0,0,7
2006,1,18,3,30,10.200000000000001,0,0,7
2006,1,18,4,30,10,0,0,7
2006,1,18,5,30,9.700000000000001,0,0,0
2006,1,18,6,30,9.8,0,0,0
2006,1,18,7,30,11.200000000000001,308,62,1
2006,1,18,8,30,13.200000000000001,622,236,0
2006,1,18,9,30,14.5,749,399,0
2006,1,18,10,30,15.100000000000001,217,366,7
2006,1,18,11,30,15.3,52,332,3
2006,1,18,12,30,15.4,17,281,3
2006,1,18,13,30,15.100000000000001,48,310,3
2006,1,18,14,30,14.600000000000001,54,215,7
2006,1,18,15,30,13.600000000000001,87,191,4
2006,1,18,16,30,11.8,3,41,6
2006,1,18,17,30,10.700000000000001,0,0,6
2006,1,18,18,30,10.700000000000001,0,0,7
2006,1,18,19,30,10.700000000000001,0,0,7
2006,1,18,20,30,10.5,0,0,7
2006,1,18,21,30,10.100000000000001,0,0,7
2006,1,18,22,30,9.5,0,0,7
2006,1,18,23,30,8.9,0,0,0
2006,1,19,0,30,8.6,0,0,0
2006,1,19,1,30,8.200000000000001,0,0,0
2006,1,19,2,30,7.9,0,0,0
2006,1,19,3,30,7.4,0,0,0
2006,1,19,4,30,7,0,0,1
2006,1,19,5,30,6.800000000000001,0,0,1
2006,1,19,6,30,7.300000000000001,0,0,1
2006,1,19,7,30,9.1,463,73,0
2006,1,19,8,30,11.200000000000001,766,261,0
2006,1,19,9,30,13,885,435,0
2006,1,19,10,30,14.5,536,478,8
2006,1,19,11,30,15.700000000000001,622,542,8
2006,1,19,12,30,16.400000000000002,498,489,7
2006,1,19,13,30,16.6,128,350,7
2006,1,19,14,30,16.3,90,262,8
2006,1,19,15,30,14.600000000000001,127,192,8
2006,1,19,16,30,11.8,481,92,1
2006,1,19,17,30,10,0,0,1
2006,1,19,18,30,9.200000000000001,0,0,1
2006,1,19,19,30,8.6,0,0,1
2006,1,19,20,30,8.200000000000001,0,0,1
2006,1,19,21,30,7.9,0,0,0
2006,1,19,22,30,7.6000000000000005,0,0,0
2006,1,19,23,30,7.300000000000001,0,0,0
2006,1,20,0,30,7.1000000000000005,0,0,1
2006,1,20,1,30,6.800000000000001,0,0,1
2006,1,20,2,30,6.6000000000000005,0,0,1
2006,1,20,3,30,6.4,0,0,1
2006,1,20,4,30,6.300000000000001,0,0,1
2006,1,20,5,30,6.2,0,0,1
2006,1,20,6,30,6.9,0,0,1
2006,1,20,7,30,9.1,477,76,1
2006,1,20,8,30,12,37,170,3
2006,1,20,9,30,14.9,888,440,0
2006,1,20,10,30,16.900000000000002,941,570,0
2006,1,20,11,30,17.8,965,640,0
2006,1,20,12,30,18.2,965,644,0
2006,1,20,13,30,18,941,581,0
2006,1,20,14,30,17.400000000000002,885,457,0
2006,1,20,15,30,15.4,767,286,1
2006,1,20,16,30,12.700000000000001,492,95,0
2006,1,20,17,30,10.9,0,0,1
2006,1,20,18,30,9.9,0,0,1
2006,1,20,19,30,9.3,0,0,1
2006,1,20,20,30,8.8,0,0,1
2006,1,20,21,30,8.3,0,0,1
2006,1,20,22,30,7.800000000000001,0,0,1
2006,1,20,23,30,7.5,0,0,1
2006,1,21,0,30,7.2,0,0,1
2006,1,21,1,30,7,0,0,1
2006,1,21,2,30,6.800000000000001,0,0,1
2006,1,21,3,30,6.6000000000000005,0,0,1
2006,1,21,4,30,6.5,0,0,1
2006,1,21,5,30,6.4,0,0,1
2006,1,21,6,30,7,0,0,4
2006,1,21,7,30,9,409,73,0
2006,1,21,8,30,12.100000000000001,718,261,1
2006,1,21,9,30,15.200000000000001,841,435,0
2006,1,21,10,30,17.5,904,563,0
2006,1,21,11,30,18.8,921,632,0
2006,1,21,12,30,19.5,912,634,0
2006,1,21,13,30,19.6,882,571,0
2006,1,21,14,30,19,826,449,0
2006,1,21,15,30,16.900000000000002,711,281,0
2006,1,21,16,30,13.9,436,94,1
2006,1,21,17,30,12.100000000000001,0,0,1
2006,1,21,18,30,11.100000000000001,0,0,1
2006,1,21,19,30,10.5,0,0,1
2006,1,21,20,30,10,0,0,1
2006,1,21,21,30,9.600000000000001,0,0,1
2006,1,21,22,30,9.3,0,0,1
2006,1,21,23,30,8.9,0,0,1
2006,1,22,0,30,8.6,0,0,1
2006,1,22,1,30,8.4,0,0,1
2006,1,22,2,30,8.1,0,0,1
2006,1,22,3,30,8,0,0,3
2006,1,22,4,30,7.9,0,0,3
2006,1,22,5,30,8,0,0,3
2006,1,22,6,30,8.9,0,0,3
2006,1,22,7,30,10.9,388,72,1
2006,1,22,8,30,13.600000000000001,701,257,1
2006,1,22,9,30,16.1,833,430,0
2006,1,22,10,30,17.6,897,560,0
2006,1,22,11,30,18.3,922,630,0
2006,1,22,12,30,18.400000000000002,923,635,0
2006,1,22,13,30,18.2,895,572,0
2006,1,22,14,30,17.5,840,453,0
2006,1,22,15,30,16.3,715,283,0
2006,1,22,16,30,14.3,427,95,0
2006,1,22,17,30,12.700000000000001,0,0,0
2006,1,22,18,30,11.700000000000001,0,0,0
2006,1,22,19,30,11,0,0,1
2006,1,22,20,30,10.600000000000001,0,0,0
2006,1,22,21,30,10.5,0,0,1
2006,1,22,22,30,10.5,0,0,1
2006,1,22,23,30,10.3,0,0,1
2006,1,23,0,30,10,0,0,1
2006,1,23,1,30,9.8,0,0,1
2006,1,23,2,30,9.700000000000001,0,0,1
2006,1,23,3,30,9.5,0,0,1
2006,1,23,4,30,9.3,0,0,0
2006,1,23,5,30,9.1,0,0,0
2006,1,23,6,30,9.5,0,0,1
2006,1,23,7,30,11.100000000000001,445,78,1
2006,1,23,8,30,13.5,759,272,0
2006,1,23,9,30,15.600000000000001,884,450,0
2006,1,23,10,30,17.3,940,582,0
2006,1,23,11,30,18.400000000000002,961,654,0
2006,1,23,12,30,19,955,657,0
2006,1,23,13,30,19.1,930,595,0
2006,1,23,14,30,18.7,882,471,0
2006,1,23,15,30,17.3,777,300,0
2006,1,23,16,30,14.8,510,106,0
2006,1,23,17,30,12.9,0,0,0
2006,1,23,18,30,12.200000000000001,0,0,1
2006,1,23,19,30,12,0,0,1
2006,1,23,20,30,12,0,0,1
2006,1,23,21,30,12.100000000000001,0,0,1
2006,1,23,22,30,12.100000000000001,0,0,1
2006,1,23,23,30,12.100000000000001,0,0,1
2006,1,24,0,30,11.9,0,0,1
2006,1,24,1,30,11.700000000000001,0,0,1
2006,1,24,2,30,11.5,0,0,1
2006,1,24,3,30,11.3,0,0,1
2006,1,24,4,30,11.3,0,0,1
2006,1,24,5,30,11.200000000000001,0,0,3
2006,1,24,6,30,11.600000000000001,0,0,3
2006,1,24,7,30,13,381,75,1
2006,1,24,8,30,15.4,697,263,1
2006,1,24,9,30,17.8,820,436,0
2006,1,24,10,30,19.6,906,571,0
2006,1,24,11,30,20.700000000000003,931,642,0
2006,1,24,12,30,21.1,923,646,0
2006,1,24,13,30,21,914,587,0
2006,1,24,14,30,20.3,859,465,0
2006,1,24,15,30,17.8,737,294,0
2006,1,24,16,30,14.4,440,102,0
2006,1,24,17,30,12.3,0,0,0
2006,1,24,18,30,11.200000000000001,0,0,0
2006,1,24,19,30,10.5,0,0,0
2006,1,24,20,30,10,0,0,0
2006,1,24,21,30,9.600000000000001,0,0,0
2006,1,24,22,30,9.3,0,0,0
