Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,223320,-,-,-,32.97,-117.14,-8,112,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,DNI,GHI
2006,1,1,0,30,14.100000000000001,1,0,0
2006,1,1,1,30,14.100000000000001,1,0,0
2006,1,1,2,30,14,1,0,0
2006,1,1,3,30,13.9,1,0,0
2006,1,1,4,30,13.8,3,0,0
2006,1,1,5,30,13.5,7,0,0
2006,1,1,6,30,13.3,7,0,0
2006,1,1,7,30,13.600000000000001,0,411,78
2006,1,1,8,30,14.4,7,219,191
2006,1,1,9,30,15.200000000000001,8,500,349
2006,1,1,10,30,16,7,14,190
2006,1,1,11,30,17,8,43,276
2006,1,1,12,30,18.1,8,314,420
2006,1,1,13,30,18.7,8,452,406
2006,1,1,14,30,18.2,0,796,372
2006,1,1,15,30,16.7,8,9,85
2006,1,1,16,30,15.200000000000001,8,0,17
2006,1,1,17,30,14.5,4,0,0
2006,1,1,18,30,14.3,4,0,0
2006,1,1,19,30,14.200000000000001,1,0,0
2006,1,1,20,30,14.3,1,0,0
2006,1,1,21,30,14.600000000000001,1,0,0
2006,1,1,22,30,14.9,1,0,0
2006,1,1,23,30,15.100000000000001,1,0,0
2006,1,2,0,30,15.200000000000001,1,0,0
2006,1,2,1,30,15.3,3,0,0
2006,1,2,2,30,15.3,7,0,0
2006,1,2,3,30,15.200000000000001,8,0,0
2006,1,2,4,30,15,7,0,0
2006,1,2,5,30,14.8,4,0,0
2006,1,2,6,30,14.700000000000001,4,0,0
2006,1,2,7,30,15,7,0,20
2006,1,2,8,30,15.4,3,0,64
2006,1,2,9,30,15.9,4,1,132
2006,1,2,10,30,15.9,7,0,76
2006,1,2,11,30,15.9,7,1,87
2006,1,2,12,30,15.8,4,0,52
2006,1,2,13,30,15.9,4,0,66
2006,1,2,14,30,15.700000000000001,7,25,154
2006,1,2,15,30,15.100000000000001,7,21,114
2006,1,2,16,30,14.200000000000001,7,4,30
2006,1,2,17,30,13.3,7,0,0
2006,1,2,18,30,12.8,1,0,0
2006,1,2,19,30,12.5,0,0,0
2006,1,2,20,30,12.4,0,0,0
2006,1,2,21,30,12.4,1,0,0
2006,1,2,22,30,12.4,1,0,0
2006,1,2,23,30,12.3,1,0,0
2006,1,3,0,30,12.200000000000001,0,0,0
2006,1,3,1,30,12,0,0,0
2006,1,3,2,30,11.700000000000001,0,0,0
2006,1,3,3,30,11.4,0,0,0
2006,1,3,4,30,11.200000000000001,0,0,0
2006,1,3,5,30,10.9,0,0,0
2006,1,3,6,30,11.100000000000001,1,0,0
2006,1,3,7,30,11.9,8,11,53
2006,1,3,8,30,12.9,4,20,159
2006,1,3,9,30,14,7,484,377
2006,1,3,10,30,15.3,0,917,546
2006,1,3,11,30,16.6,0,941,602
2006,1,3,12,30,17.400000000000002,0,941,594
2006,1,3,13,30,17.6,0,913,523
2006,1,3,14,30,17.1,0,850,394
2006,1,3,15,30,15.5,0,714,224
2006,1,3,16,30,13.5,1,366,47
2006,1,3,17,30,12.3,0,0,0
2006,1,3,18,30,11.700000000000001,1,0,0
2006,1,3,19,30,11.4,1,0,0
2006,1,3,20,30,11.200000000000001,0,0,0
2006,1,3,21,30,11.100000000000001,1,0,0
2006,1,3,22,30,11,3,0,0
2006,1,3,23,30,11,0,0,0
2006,1,4,0,30,10.9,8,0,0
2006,1,4,1,30,10.9,3,0,0
2006,1,4,2,30,11.3,7,0,0
2006,1,4,3,30,11.700000000000001,7,0,0
2006,1,4,4,30,11.8,7,0,0
2006,1,4,5,30,11.8,7,0,0
2006,1,4,6,30,12.600000000000001,3,0,0
2006,1,4,7,30,15.100000000000001,0,473,81
2006,1,4,8,30,17.8,0,741,258
2006,1,4,9,30,19.900000000000002,0,852,418
2006,1,4,10,30,21.400000000000002,0,907,533
2006,1,4,11,30,22.400000000000002,0,928,590
2006,1,4,12,30,22.900000000000002,0,923,583
2006,1,4,13,30,22.900000000000002,0,895,513
2006,1,4,14,30,22.200000000000003,0,832,388
2006,1,4,15,30,20.3,1,690,220
2006,1,4,16,30,18.1,7,6,34
2006,1,4,17,30,17.1,7,0,0
2006,1,4,18,30,16.6,4,0,0
2006,1,4,19,30,16.3,3,0,0
2006,1,4,20,30,16,1,0,0
2006,1,4,21,30,15.9,3,0,0
2006,1,4,22,30,15.9,3,0,0
2006,1,4,23,30,16,7,0,0
2006,1,5,0,30,15.9,8,0,0
2006,1,5,1,30,15.700000000000001,3,0,0
2006,1,5,2,30,15.4,3,0,0
2006,1,5,3,30,15.200000000000001,1,0,0
2006,1,5,4,30,15.100000000000001,0,0,0
2006,1,5,5,30,15,0,0,0
2006,1,5,6,30,15.700000000000001,0,0,0
2006,1,5,7,30,17.8,0,514,85
2006,1,5,8,30,20.200000000000003,0,778,267
2006,1,5,9,30,22,0,887,431
2006,1,5,10,30,23.400000000000002,0,938,549
2006,1,5,11,30,24.3,0,956,607
2006,1,5,12,30,24.700000000000003,0,949,601
2006,1,5,13,30,24.8,0,899,526
2006,1,5,14,30,24.1,3,517,384
2006,1,5,15,30,21.900000000000002,0,682,226
2006,1,5,16,30,19.400000000000002,0,338,50
2006,1,5,17,30,18.2,0,0,0
2006,1,5,18,30,17.6,0,0,0
2006,1,5,19,30,17.2,0,0,0
2006,1,5,20,30,16.900000000000002,0,0,0
2006,1,5,21,30,16.6,0,0,0
2006,1,5,22,30,16.400000000000002,0,0,0
2006,1,5,23,30,16.2,1,0,0
2006,1,6,0,30,16,0,0,0
2006,1,6,1,30,15.8,0,0,0
2006,1,6,2,30,15.600000000000001,0,0,0
2006,1,6,3,30,15.5,0,0,0
2006,1,6,4,30,15.3,0,0,0
2006,1,6,5,30,15,0,0,0
2006,1,6,6,30,15.4,1,0,0
2006,1,6,7,30,17.1,0,516,87
2006,1,6,8,30,19.400000000000002,0,792,274
2006,1,6,9,30,21.5,0,902,442
2006,1,6,10,30,23,0,961,564
2006,1,6,11,30,23.8,0,979,624
2006,1,6,12,30,24.3,0,973,617
2006,1,6,13,30,24.200000000000003,0,946,545
2006,1,6,14,30,23.400000000000002,0,879,414
2006,1,6,15,30,20.900000000000002,0,740,239
2006,1,6,16,30,17.900000000000002,0,382,54
2006,1,6,17,30,16.6,0,0,0
2006,1,6,18,30,16.2,0,0,0
2006,1,6,19,30,16,7,0,0
2006,1,6,20,30,15.9,4,0,0
2006,1,6,21,30,15.600000000000001,3,0,0
2006,1,6,22,30,15.4,3,0,0
2006,1,6,23,30,15.100000000000001,7,0,0
2006,1,7,0,30,14.700000000000001,8,0,0
2006,1,7,1,30,14.4,0,0,0
2006,1,7,2,30,13.9,7,0,0
2006,1,7,3,30,13.4,0,0,0
2006,1,7,4,30,12.9,3,0,0
2006,1,7,5,30,12.600000000000001,7,0,0
2006,1,7,6,30,13.100000000000001,7,0,0
2006,1,7,7,30,15,0,426,79
2006,1,7,8,30,17.3,0,710,259
2006,1,7,9,30,18.8,0,823,423
2006,1,7,10,30,19.700000000000003,0,888,545
2006,1,7,11,30,20,1,900,602
2006,1,7,12,30,19.900000000000002,7,484,500
2006,1,7,13,30,19.5,2,176,393
2006,1,7,14,30,18.8,2,161,302
2006,1,7,15,30,16.900000000000002,0,605,221
2006,1,7,16,30,14.700000000000001,0,268,49
2006,1,7,17,30,13.4,0,0,0
2006,1,7,18,30,12.8,0,0,0
2006,1,7,19,30,12.600000000000001,0,0,0
2006,1,7,20,30,12.600000000000001,0,0,0
2006,1,7,21,30,12.600000000000001,0,0,0
2006,1,7,22,30,12.600000000000001,0,0,0
2006,1,7,23,30,12.5,0,0,0
2006,1,8,0,30,12.200000000000001,0,0,0
2006,1,8,1,30,11.8,0,0,0
2006,1,8,2,30,11.5,0,0,0
2006,1,8,3,30,11.4,0,0,0
2006,1,8,4,30,11.4,0,0,0
2006,1,8,5,30,11.3,1,0,0
2006,1,8,6,30,11.700000000000001,1,0,0
2006,1,8,7,30,13.5,0,432,80
2006,1,8,8,30,15.8,0,715,263
2006,1,8,9,30,17.900000000000002,0,829,429
2006,1,8,10,30,19.700000000000003,0,855,543
2006,1,8,11,30,20.8,0,875,602
2006,1,8,12,30,21.200000000000003,0,871,594
2006,1,8,13,30,21,0,817,520
2006,1,8,14,30,20.200000000000003,0,754,396
2006,1,8,15,30,18,0,618,227
2006,1,8,16,30,15.4,0,286,52
2006,1,8,17,30,13.8,0,0,0
2006,1,8,18,30,13,0,0,0
2006,1,8,19,30,12.600000000000001,0,0,0
2006,1,8,20,30,12.4,0,0,0
2006,1,8,21,30,12.200000000000001,0,0,0
2006,1,8,22,30,12.100000000000001,0,0,0
2006,1,8,23,30,12,0,0,0
2006,1,9,0,30,12,0,0,0
2006,1,9,1,30,12.100000000000001,0,0,0
2006,1,9,2,30,12.200000000000001,0,0,0
2006,1,9,3,30,12.3,0,0,0
2006,1,9,4,30,12.4,0,0,0
2006,1,9,5,30,12.4,1,0,0
2006,1,9,6,30,13.200000000000001,1,0,0
2006,1,9,7,30,15,0,416,79
2006,1,9,8,30,17.1,0,714,262
2006,1,9,9,30,18.8,0,846,433
2006,1,9,10,30,20,0,904,554
2006,1,9,11,30,20.700000000000003,0,922,615
2006,1,9,12,30,21.1,0,915,609
2006,1,9,13,30,21.200000000000003,0,890,540
2006,1,9,14,30,20.700000000000003,0,817,409
2006,1,9,15,30,18.7,0,668,236
2006,1,9,16,30,16,0,305,55
2006,1,9,17,30,14.600000000000001,0,0,0
2006,1,9,18,30,13.9,0,0,0
2006,1,9,19,30,13.4,0,0,0
2006,1,9,20,30,12.9,0,0,0
2006,1,9,21,30,12.600000000000001,0,0,0
2006,1,9,22,30,12.3,0,0,0
2006,1,9,23,30,12,0,0,0
2006,1,10,0,30,11.8,0,0,0
2006,1,10,1,30,11.5,0,0,0
2006,1,10,2,30,11.3,0,0,0
2006,1,10,3,30,11.100000000000001,0,0,0
2006,1,10,4,30,11,0,0,0
2006,1,10,5,30,10.9,1,0,0
2006,1,10,6,30,11.5,1,0,0
2006,1,10,7,30,13.9,1,278,70
2006,1,10,8,30,16.6,0,594,248
2006,1,10,9,30,18.5,0,745,416
2006,1,10,10,30,20,0,885,552
2006,1,10,11,30,21,0,909,613
2006,1,10,12,30,21.400000000000002,0,904,608
2006,1,10,13,30,21.200000000000003,0,874,538
2006,1,10,14,30,20.400000000000002,0,802,409
2006,1,10,15,30,18.3,0,654,236
2006,1,10,16,30,16.1,0,309,57
2006,1,10,17,30,15,0,0,0
2006,1,10,18,30,14.4,0,0,0
2006,1,10,19,30,14.100000000000001,0,0,0
2006,1,10,20,30,13.8,0,0,0
2006,1,10,21,30,13.4,0,0,0
2006,1,10,22,30,13.200000000000001,0,0,0
2006,1,10,23,30,13,0,0,0
2006,1,11,0,30,12.700000000000001,0,0,0
2006,1,11,1,30,12.4,0,0,0
2006,1,11,2,30,12.100000000000001,0,0,0
2006,1,11,3,30,11.700000000000001,0,0,0
2006,1,11,4,30,11.3,0,0,0
2006,1,11,5,30,11.100000000000001,1,0,0
2006,1,11,6,30,11.600000000000001,1,0,0
2006,1,11,7,30,13.600000000000001,0,377,77
2006,1,11,8,30,16.2,1,679,260
2006,1,11,9,30,18.400000000000002,1,800,425
2006,1,11,10,30,20.1,0,865,547
2006,1,11,11,30,20.8,0,881,605
2006,1,11,12,30,20.8,0,871,598
2006,1,11,13,30,20.5,0,841,527
2006,1,11,14,30,19.700000000000003,1,774,399
2006,1,11,15,30,17.3,8,136,175
2006,1,11,16,30,14.5,7,3,36
2006,1,11,17,30,13,6,0,0
2006,1,11,18,30,12.5,7,0,0
2006,1,11,19,30,12.5,7,0,0
2006,1,11,20,30,12.5,7,0,0
2006,1,11,21,30,12.200000000000001,7,0,0
2006,1,11,22,30,12,0,0,0
2006,1,11,23,30,11.8,0,0,0
2006,1,12,0,30,11.600000000000001,0,0,0
2006,1,12,1,30,11.3,0,0,0
2006,1,12,2,30,11,1,0,0
2006,1,12,3,30,10.9,1,0,0
2006,1,12,4,30,10.9,3,0,0
2006,1,12,5,30,11.100000000000001,1,0,0
2006,1,12,6,30,11.700000000000001,3,0,0
2006,1,12,7,30,13.600000000000001,1,409,78
2006,1,12,8,30,16.2,0,698,257
2006,1,12,9,30,18.1,0,819,422
2006,1,12,10,30,19.5,0,884,543
2006,1,12,11,30,20.400000000000002,0,909,606
2006,1,12,12,30,20.8,0,907,603
2006,1,12,13,30,20.8,0,862,532
2006,1,12,14,30,20.1,0,796,407
2006,1,12,15,30,18.2,0,663,239
2006,1,12,16,30,15.700000000000001,0,348,62
2006,1,12,17,30,14.200000000000001,0,0,0
2006,1,12,18,30,13.600000000000001,0,0,0
2006,1,12,19,30,13.3,0,0,0
2006,1,12,20,30,13.100000000000001,0,0,0
2006,1,12,21,30,12.9,0,0,0
2006,1,12,22,30,12.700000000000001,0,0,0
2006,1,12,23,30,12.5,0,0,0
2006,1,13,0,30,12.4,0,0,0
2006,1,13,1,30,12.4,0,0,0
2006,1,13,2,30,12.3,0,0,0
2006,1,13,3,30,12.200000000000001,0,0,0
2006,1,13,4,30,12,0,0,0
2006,1,13,5,30,11.9,1,0,0
2006,1,13,6,30,12.600000000000001,1,0,0
2006,1,13,7,30,14.9,0,409,79
2006,1,13,8,30,17.400000000000002,0,698,259
2006,1,13,9,30,19,0,819,424
2006,1,13,10,30,20.200000000000003,0,894,548
2006,1,13,11,30,21,0,916,609
2006,1,13,12,30,21.3,0,913,606
2006,1,13,13,30,20.900000000000002,0,888,539
2006,1,13,14,30,19.900000000000002,0,819,412
2006,1,13,15,30,17.900000000000002,0,690,244
2006,1,13,16,30,15.5,3,1,39
2006,1,13,17,30,14,7,0,0
2006,1,13,18,30,13.100000000000001,8,0,0
2006,1,13,19,30,12.600000000000001,7,0,0
2006,1,13,20,30,12.5,7,0,0
2006,1,13,21,30,12.5,4,0,0
2006,1,13,22,30,12.600000000000001,7,0,0
2006,1,13,23,30,12.600000000000001,4,0,0
2006,1,14,0,30,12.4,7,0,0
2006,1,14,1,30,12.100000000000001,8,0,0
2006,1,14,2,30,12,3,0,0
2006,1,14,3,30,12.4,8,0,0
2006,1,14,4,30,12.9,8,0,0
2006,1,14,5,30,13.100000000000001,3,0,0
2006,1,14,6,30,13.3,3,0,0
2006,1,14,7,30,13.8,0,334,76
2006,1,14,8,30,14.600000000000001,0,643,254
2006,1,14,9,30,15.600000000000001,0,788,419
2006,1,14,10,30,16.5,2,30,272
2006,1,14,11,30,16.900000000000002,4,72,370
2006,1,14,12,30,16.7,8,175,375
2006,1,14,13,30,15.700000000000001,7,61,259
2006,1,14,14,30,14.5,4,1,140
2006,1,14,15,30,13.700000000000001,7,4,70
2006,1,14,16,30,13.200000000000001,7,1,27
2006,1,14,17,30,12.9,7,0,0
2006,1,14,18,30,12.700000000000001,8,0,0
2006,1,14,19,30,12.4,7,0,0
2006,1,14,20,30,12.100000000000001,7,0,0
2006,1,14,21,30,11.8,0,0,0
2006,1,14,22,30,11.3,0,0,0
2006,1,14,23,30,11.100000000000001,0,0,0
2006,1,15,0,30,11,1,0,0
2006,1,15,1,30,11,0,0,0
2006,1,15,2,30,11,0,0,0
2006,1,15,3,30,10.9,0,0,0
2006,1,15,4,30,10.9,1,0,0
2006,1,15,5,30,10.8,0,0,0
2006,1,15,6,30,11,1,0,0
2006,1,15,7,30,11.700000000000001,3,0,32
2006,1,15,8,30,12.4,2,54,181
2006,1,15,9,30,13.3,0,854,437
2006,1,15,10,30,14.100000000000001,0,921,564
2006,1,15,11,30,14.600000000000001,2,245,475
2006,1,15,12,30,14.700000000000001,1,939,625
2006,1,15,13,30,14.3,0,907,556
2006,1,15,14,30,13.5,0,850,431
2006,1,15,15,30,12.4,0,718,259
2006,1,15,16,30,11.200000000000001,1,402,73
2006,1,15,17,30,10.4,0,0,0
2006,1,15,18,30,10,0,0,0
2006,1,15,19,30,9.5,1,0,0
2006,1,15,20,30,9,0,0,0
2006,1,15,21,30,8.6,0,0,0
2006,1,15,22,30,8.1,0,0,0
2006,1,15,23,30,7.7,0,0,0
2006,1,16,0,30,7.300000000000001,0,0,0
2006,1,16,1,30,6.9,1,0,0
2006,1,16,2,30,6.4,1,0,0
2006,1,16,3,30,6,1,0,0
2006,1,16,4,30,5.800000000000001,1,0,0
2006,1,16,5,30,5.7,1,0,0
2006,1,16,6,30,6.800000000000001,1,0,0
2006,1,16,7,30,9.4,3,29,64
2006,1,16,8,30,12.100000000000001,0,791,281
2006,1,16,9,30,13.9,0,900,453
2006,1,16,10,30,15.3,0,925,572
2006,1,16,11,30,16.2,0,948,637
2006,1,16,12,30,16.7,0,942,631
2006,1,16,13,30,16.900000000000002,0,931,566
2006,1,16,14,30,16.6,0,868,436
2006,1,16,15,30,14.9,0,745,264
2006,1,16,16,30,12.700000000000001,0,444,77
2006,1,16,17,30,11.700000000000001,0,0,0
2006,1,16,18,30,11.4,1,0,0
2006,1,16,19,30,11.200000000000001,4,0,0
2006,1,16,20,30,11.200000000000001,4,0,0
2006,1,16,21,30,11.3,1,0,0
2006,1,16,22,30,11.5,0,0,0
2006,1,16,23,30,11.600000000000001,1,0,0
2006,1,17,0,30,11.5,1,0,0
2006,1,17,1,30,11.4,1,0,0
2006,1,17,2,30,11.3,1,0,0
2006,1,17,3,30,11.100000000000001,1,0,0
2006,1,17,4,30,10.700000000000001,1,0,0
2006,1,17,5,30,10.4,3,0,0
2006,1,17,6,30,10.8,4,0,0
2006,1,17,7,30,12.8,4,2,53
2006,1,17,8,30,15.3,0,755,275
2006,1,17,9,30,17,0,868,445
2006,1,17,10,30,18.2,0,930,573
2006,1,17,11,30,19,0,953,638
2006,1,17,12,30,19.400000000000002,0,951,636
2006,1,17,13,30,19.3,8,425,449
2006,1,17,14,30,18.6,8,467,364
2006,1,17,15,30,17.1,4,37,172
2006,1,17,16,30,15.4,3,3,51
2006,1,17,17,30,14.4,7,0,0
2006,1,17,18,30,13.8,1,0,0
2006,1,17,19,30,13.3,1,0,0
2006,1,17,20,30,12.8,1,0,0
2006,1,17,21,30,12.200000000000001,0,0,0
2006,1,17,22,30,11.700000000000001,4,0,0
2006,1,17,23,30,11.5,4,0,0
2006,1,18,0,30,11.200000000000001,4,0,0
2006,1,18,1,30,11.100000000000001,4,0,0
2006,1,18,2,30,11.3,3,0,0
2006,1,18,3,30,11.5,4,0,0
2006,1,18,4,30,11.600000000000001,7,0,0
2006,1,18,5,30,11.3,4,0,0
2006,1,18,6,30,11.4,4,0,0
2006,1,18,7,30,12.700000000000001,4,0,38
2006,1,18,8,30,14.4,3,75,194
2006,1,18,9,30,15.700000000000001,8,409,356
2006,1,18,10,30,16.5,0,901,568
2006,1,18,11,30,16.7,0,928,632
2006,1,18,12,30,16.6,1,921,627
2006,1,18,13,30,16.2,0,894,557
2006,1,18,14,30,15.5,0,832,432
2006,1,18,15,30,14.5,1,711,263
2006,1,18,16,30,13.4,7,9,50
2006,1,18,17,30,12.9,7,0,0
2006,1,18,18,30,12.700000000000001,7,0,0
2006,1,18,19,30,12.4,7,0,0
2006,1,18,20,30,12,8,0,0
2006,1,18,21,30,11.5,1,0,0
2006,1,18,22,30,11.200000000000001,7,0,0
2006,1,18,23,30,11.200000000000001,1,0,0
2006,1,19,0,30,11.200000000000001,1,0,0
2006,1,19,1,30,11.3,1,0,0
2006,1,19,2,30,11.200000000000001,0,0,0
2006,1,19,3,30,11,1,0,0
2006,1,19,4,30,10.8,0,0,0
2006,1,19,5,30,10.5,0,0,0
2006,1,19,6,30,10.600000000000001,1,0,0
2006,1,19,7,30,11.8,0,464,88
2006,1,19,8,30,13.3,4,1,92
2006,1,19,9,30,14.4,7,636,409
2006,1,19,10,30,15.3,0,938,581
2006,1,19,11,30,15.8,0,962,647
2006,1,19,12,30,16.2,0,960,647
2006,1,19,13,30,16.2,0,931,579
2006,1,19,14,30,15.9,0,866,448
2006,1,19,15,30,14.5,0,745,275
2006,1,19,16,30,12.4,3,6,58
2006,1,19,17,30,11.100000000000001,1,0,0
2006,1,19,18,30,10.700000000000001,1,0,0
2006,1,19,19,30,10.5,1,0,0
2006,1,19,20,30,10.3,0,0,0
2006,1,19,21,30,9.9,0,0,0
2006,1,19,22,30,9.4,0,0,0
2006,1,19,23,30,9,0,0,0
2006,1,20,0,30,8.700000000000001,0,0,0
2006,1,20,1,30,8.5,0,0,0
2006,1,20,2,30,8.3,1,0,0
2006,1,20,3,30,8.1,0,0,0
