Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,223303,-,-,-,33.65,-117.14,-8,458,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,DNI,GHI
2006,1,7,7,30,13.600000000000001,0,448,77
2006,1,7,8,30,17,1,731,257
2006,1,7,9,30,19.200000000000003,0,836,419
2006,1,7,10,30,20.200000000000003,0,904,543
2006,1,7,11,30,20.5,0,909,597
2006,1,7,12,30,20.6,0,902,590
2006,1,7,13,30,20.400000000000002,0,890,523
2006,1,7,14,30,19.700000000000003,0,828,396
2006,1,7,15,30,17,0,679,223
2006,1,7,16,30,13.700000000000001,0,335,49
2006,1,7,17,30,12.100000000000001,0,0,0
2006,1,7,18,30,11.100000000000001,0,0,0
2006,1,7,19,30,10.600000000000001,0,0,0
2006,1,7,20,30,10.3,0,0,0
2006,1,7,21,30,9.9,0,0,0
2006,1,7,22,30,9.600000000000001,0,0,0
2006,1,7,23,30,9.3,0,0,0
2006,1,8,0,30,8.9,0,0,0
2006,1,8,1,30,8.6,0,0,0
2006,1,8,2,30,8.4,0,0,0
2006,1,8,3,30,8.4,0,0,0
2006,1,8,4,30,8.5,0,0,0
2006,1,8,5,30,8.5,1,0,0
2006,1,8,6,30,9.200000000000001,1,0,0
2006,1,8,7,30,11.700000000000001,3,5,52
2006,1,8,8,30,15,1,744,261
2006,1,8,9,30,18.2,0,858,427
2006,1,8,10,30,20.8,0,884,542
2006,1,8,11,30,22.200000000000003,0,912,603
2006,1,8,12,30,22.700000000000003,0,913,596
2006,1,8,13,30,22.5,0,869,523
2006,1,8,14,30,21.200000000000003,0,811,397
2006,1,8,15,30,18.2,0,679,228
2006,1,8,16,30,15,0,314,50
2006,1,8,17,30,13,0,0,0
2006,1,8,18,30,11.600000000000001,1,0,0
2006,1,8,19,30,10.8,1,0,0
2006,1,8,20,30,10.200000000000001,0,0,0
2006,1,8,21,30,9.700000000000001,1,0,0
2006,1,8,22,30,9.3,0,0,0
2006,1,8,23,30,8.9,0,0,0
2006,1,9,0,30,8.700000000000001,0,0,0
2006,1,9,1,30,8.5,1,0,0
2006,1,9,2,30,8.4,1,0,0
2006,1,9,3,30,8.3,1,0,0
2006,1,9,4,30,8.1,1,0,0
2006,1,9,5,30,8.1,1,0,0
2006,1,9,6,30,9.1,3,0,0
2006,1,9,7,30,11.8,3,2,49
2006,1,9,8,30,14.9,0,741,259
2006,1,9,9,30,17.400000000000002,0,861,425
2006,1,9,10,30,19.400000000000002,0,914,544
2006,1,9,11,30,20.8,0,943,609
2006,1,9,12,30,21.6,0,940,604
2006,1,9,13,30,21.700000000000003,0,925,536
2006,1,9,14,30,20.8,0,861,408
2006,1,9,15,30,17.900000000000002,0,725,236
2006,1,9,16,30,14.5,1,372,55
2006,1,9,17,30,12.600000000000001,1,0,0
2006,1,9,18,30,11.3,1,0,0
2006,1,9,19,30,10.4,0,0,0
2006,1,9,20,30,9.8,1,0,0
2006,1,9,21,30,9.3,0,0,0
2006,1,9,22,30,8.9,0,0,0
2006,1,9,23,30,8.5,1,0,0
2006,1,10,0,30,8.200000000000001,1,0,0
2006,1,10,1,30,8,1,0,0
2006,1,10,2,30,7.9,1,0,0
2006,1,10,3,30,7.9,1,0,0
2006,1,10,4,30,7.9,1,0,0
2006,1,10,5,30,7.9,1,0,0
2006,1,10,6,30,8.6,1,0,0
2006,1,10,7,30,11.5,4,4,53
2006,1,10,8,30,15.4,1,644,249
2006,1,10,9,30,18.400000000000002,0,784,416
2006,1,10,10,30,20.3,0,910,550
2006,1,10,11,30,21.400000000000002,0,937,612
2006,1,10,12,30,21.8,0,937,608
2006,1,10,13,30,21.700000000000003,0,906,538
2006,1,10,14,30,20.6,0,840,409
2006,1,10,15,30,17.8,0,700,237
2006,1,10,16,30,15.200000000000001,0,355,56
2006,1,10,17,30,14.200000000000001,1,0,0
2006,1,10,18,30,13.600000000000001,1,0,0
2006,1,10,19,30,13,1,0,0
2006,1,10,20,30,12.700000000000001,1,0,0
2006,1,10,21,30,12.5,1,0,0
2006,1,10,22,30,12.3,0,0,0
2006,1,10,23,30,12.200000000000001,0,0,0
2006,1,11,0,30,12.200000000000001,0,0,0
2006,1,11,1,30,12.100000000000001,0,0,0
2006,1,11,2,30,11.9,0,0,0
2006,1,11,3,30,11.700000000000001,0,0,0
2006,1,11,4,30,11.700000000000001,1,0,0
2006,1,11,5,30,11.700000000000001,1,0,0
2006,1,11,6,30,12.100000000000001,1,0,0
2006,1,11,7,30,13.4,3,1,48
2006,1,11,8,30,15.9,1,664,250
2006,1,11,9,30,18.400000000000002,1,786,412
2006,1,11,10,30,20.200000000000003,0,858,533
2006,1,11,11,30,20.900000000000002,8,430,487
2006,1,11,12,30,21.1,0,880,587
2006,1,11,13,30,20.8,0,856,518
2006,1,11,14,30,19.700000000000003,8,338,319
2006,1,11,15,30,16.7,7,50,146
2006,1,11,16,30,13.4,6,0,23
2006,1,11,17,30,12.100000000000001,7,0,0
2006,1,11,18,30,11.600000000000001,7,0,0
2006,1,11,19,30,11.100000000000001,7,0,0
2006,1,11,20,30,10.700000000000001,7,0,0
2006,1,11,21,30,10.4,1,0,0
2006,1,11,22,30,10,0,0,0
2006,1,11,23,30,9.600000000000001,1,0,0
2006,1,12,0,30,9.1,1,0,0
2006,1,12,1,30,8.700000000000001,1,0,0
2006,1,12,2,30,8.5,1,0,0
2006,1,12,3,30,8.5,4,0,0
2006,1,12,4,30,8.5,4,0,0
2006,1,12,5,30,8.700000000000001,4,0,0
2006,1,12,6,30,9.3,1,0,0
2006,1,12,7,30,11.600000000000001,0,430,76
2006,1,12,8,30,15,1,719,254
2006,1,12,9,30,17.900000000000002,1,842,419
2006,1,12,10,30,19.900000000000002,0,901,538
2006,1,12,11,30,21.200000000000003,0,923,599
2006,1,12,12,30,21.900000000000002,0,920,595
2006,1,12,13,30,21.900000000000002,0,868,523
2006,1,12,14,30,21,0,802,399
2006,1,12,15,30,18.2,1,666,232
2006,1,12,16,30,14.8,0,341,58
2006,1,12,17,30,13.100000000000001,0,0,0
2006,1,12,18,30,12.200000000000001,0,0,0
2006,1,12,19,30,11.700000000000001,0,0,0
2006,1,12,20,30,11.200000000000001,1,0,0
2006,1,12,21,30,10.600000000000001,0,0,0
2006,1,12,22,30,10.200000000000001,0,0,0
2006,1,12,23,30,9.8,0,0,0
2006,1,13,0,30,9.5,1,0,0
2006,1,13,1,30,9.4,1,0,0
2006,1,13,2,30,9.200000000000001,0,0,0
2006,1,13,3,30,9,0,0,0
2006,1,13,4,30,8.9,0,0,0
2006,1,13,5,30,8.8,1,0,0
2006,1,13,6,30,9.600000000000001,1,0,0
2006,1,13,7,30,12.9,0,437,76
2006,1,13,8,30,16.8,1,727,257
2006,1,13,9,30,19.5,0,848,422
2006,1,13,10,30,21.3,0,916,545
2006,1,13,11,30,22.200000000000003,0,938,606
2006,1,13,12,30,22.400000000000002,0,936,603
2006,1,13,13,30,22,0,910,536
2006,1,13,14,30,20.8,0,846,410
2006,1,13,15,30,17.7,0,717,241
2006,1,13,16,30,14.100000000000001,0,384,62
2006,1,13,17,30,12.4,1,0,0
2006,1,13,18,30,11.700000000000001,3,0,0
2006,1,13,19,30,11.3,7,0,0
2006,1,13,20,30,11.3,7,0,0
2006,1,13,21,30,11.4,7,0,0
2006,1,13,22,30,11.4,7,0,0
2006,1,13,23,30,11.200000000000001,7,0,0
2006,1,14,0,30,10.8,7,0,0
2006,1,14,1,30,10.5,4,0,0
2006,1,14,2,30,10.700000000000001,1,0,0
2006,1,14,3,30,11,7,0,0
2006,1,14,4,30,11.200000000000001,4,0,0
2006,1,14,5,30,11.100000000000001,7,0,0
2006,1,14,6,30,11.100000000000001,3,0,0
2006,1,14,7,30,11.700000000000001,0,371,74
2006,1,14,8,30,12.700000000000001,0,681,253
2006,1,14,9,30,14.200000000000001,0,815,417
2006,1,14,10,30,15.4,3,59,326
2006,1,14,11,30,15.5,4,59,351
2006,1,14,12,30,14.8,4,0,45
2006,1,14,13,30,13.8,8,76,290
2006,1,14,14,30,12.700000000000001,7,2,99
2006,1,14,15,30,11.700000000000001,7,40,141
2006,1,14,16,30,10.9,7,3,38
2006,1,14,17,30,10.5,7,0,0
2006,1,14,18,30,10.100000000000001,7,0,0
2006,1,14,19,30,9.700000000000001,7,0,0
2006,1,14,20,30,9.200000000000001,0,0,0
2006,1,14,21,30,8.700000000000001,0,0,0
2006,1,14,22,30,8.200000000000001,0,0,0
2006,1,14,23,30,8,0,0,0
2006,1,15,0,30,7.7,0,0,0
2006,1,15,1,30,7.6000000000000005,0,0,0
2006,1,15,2,30,7.7,0,0,0
2006,1,15,3,30,7.6000000000000005,4,0,0
2006,1,15,4,30,7.300000000000001,0,0,0
2006,1,15,5,30,6.9,1,0,0
2006,1,15,6,30,7.1000000000000005,1,0,0
2006,1,15,7,30,8.200000000000001,0,453,80
2006,1,15,8,30,9.700000000000001,0,753,266
2006,1,15,9,30,11.200000000000001,0,885,438
2006,1,15,10,30,12.600000000000001,2,220,420
2006,1,15,11,30,13.5,0,971,630
2006,1,15,12,30,13.9,2,26,306
2006,1,15,13,30,13.8,1,944,559
2006,1,15,14,30,13.100000000000001,1,883,431
2006,1,15,15,30,11.5,0,758,258
2006,1,15,16,30,9.200000000000001,0,452,72
2006,1,15,17,30,7.5,1,0,0
2006,1,15,18,30,6.5,4,0,0
2006,1,15,19,30,5.5,0,0,0
2006,1,15,20,30,5,0,0,0
2006,1,15,21,30,4.5,0,0,0
2006,1,15,22,30,3.9000000000000004,0,0,0
2006,1,15,23,30,3.2,0,0,0
2006,1,16,0,30,2.5,0,0,0
2006,1,16,1,30,2.1,0,0,0
2006,1,16,2,30,1.8,0,0,0
2006,1,16,3,30,1.7000000000000002,0,0,0
2006,1,16,4,30,1.7000000000000002,0,0,0
2006,1,16,5,30,1.8,0,0,0
2006,1,16,6,30,3.2,1,0,0
2006,1,16,7,30,6.5,0,537,87
2006,1,16,8,30,9.700000000000001,3,39,173
2006,1,16,9,30,12.200000000000001,0,907,445
2006,1,16,10,30,14.100000000000001,0,947,569
2006,1,16,11,30,15.600000000000001,0,965,629
2006,1,16,12,30,16.5,0,967,628
2006,1,16,13,30,16.7,0,937,558
2006,1,16,14,30,16.2,0,879,431
2006,1,16,15,30,13.8,1,753,258
2006,1,16,16,30,11,0,444,73
2006,1,16,17,30,9.600000000000001,1,0,0
2006,1,16,18,30,8.8,8,0,0
2006,1,16,19,30,8.200000000000001,4,0,0
2006,1,16,20,30,8,7,0,0
2006,1,16,21,30,8,3,0,0
2006,1,16,22,30,8.1,7,0,0
2006,1,16,23,30,8.1,7,0,0
2006,1,17,0,30,8.1,1,0,0
2006,1,17,1,30,8,1,0,0
2006,1,17,2,30,7.9,1,0,0
2006,1,17,3,30,7.6000000000000005,1,0,0
2006,1,17,4,30,7.300000000000001,1,0,0
2006,1,17,5,30,7.1000000000000005,4,0,0
2006,1,17,6,30,7.800000000000001,4,0,0
2006,1,17,7,30,10.700000000000001,7,25,58
2006,1,17,8,30,14.3,4,6,132
2006,1,17,9,30,16.7,3,205,329
2006,1,17,10,30,18.3,0,922,561
2006,1,17,11,30,19.200000000000003,0,948,628
2006,1,17,12,30,19.3,0,939,623
2006,1,17,13,30,18.900000000000002,1,922,557
2006,1,17,14,30,17.8,3,346,357
2006,1,17,15,30,15.3,3,67,180
2006,1,17,16,30,12.9,4,2,47
2006,1,17,17,30,12.100000000000001,4,0,0
2006,1,17,18,30,11.700000000000001,7,0,0
2006,1,17,19,30,11.200000000000001,3,0,0
2006,1,17,20,30,10.600000000000001,7,0,0
2006,1,17,21,30,10.100000000000001,7,0,0
2006,1,17,22,30,9.600000000000001,4,0,0
2006,1,17,23,30,8.9,1,0,0
2006,1,18,0,30,8.3,1,0,0
2006,1,18,1,30,8.1,1,0,0
2006,1,18,2,30,8.1,8,0,0
2006,1,18,3,30,8,7,0,0
2006,1,18,4,30,7.800000000000001,7,0,0
2006,1,18,5,30,7.5,4,0,0
2006,1,18,6,30,7.800000000000001,4,0,0
2006,1,18,7,30,10,0,446,83
2006,1,18,8,30,12.700000000000001,0,742,270
2006,1,18,9,30,14.5,0,858,439
2006,1,18,10,30,15.700000000000001,2,317,449
2006,1,18,11,30,16.2,2,238,469
2006,1,18,12,30,15.9,0,911,611
2006,1,18,13,30,15,2,309,438
2006,1,18,14,30,14,3,15,201
2006,1,18,15,30,12.700000000000001,4,0,20
2006,1,18,16,30,11.5,7,6,44
2006,1,18,17,30,10.700000000000001,7,0,0
2006,1,18,18,30,10.200000000000001,6,0,0
2006,1,18,19,30,9.8,6,0,0
2006,1,18,20,30,9.600000000000001,7,0,0
2006,1,18,21,30,9.4,7,0,0
2006,1,18,22,30,8.8,7,0,0
2006,1,18,23,30,8.3,8,0,0
2006,1,19,0,30,8.1,1,0,0
2006,1,19,1,30,8,1,0,0
2006,1,19,2,30,7.7,1,0,0
2006,1,19,3,30,7.300000000000001,3,0,0
2006,1,19,4,30,6.800000000000001,3,0,0
2006,1,19,5,30,5.9,1,0,0
2006,1,19,6,30,6,3,0,0
2006,1,19,7,30,8.1,1,525,89
2006,1,19,8,30,10.700000000000001,0,807,281
2006,1,19,9,30,12.8,0,922,455
2006,1,19,10,30,14.4,0,969,582
2006,1,19,11,30,15.5,8,594,549
2006,1,19,12,30,16.1,8,503,522
2006,1,19,13,30,16.1,8,317,416
2006,1,19,14,30,15.5,6,38,216
2006,1,19,15,30,13.3,2,445,258
2006,1,19,16,30,10.5,1,495,84
2006,1,19,17,30,9,1,0,0
2006,1,19,18,30,8.4,1,0,0
2006,1,19,19,30,7.800000000000001,1,0,0
2006,1,19,20,30,7,1,0,0
2006,1,19,21,30,6.2,1,0,0
2006,1,19,22,30,5.5,1,0,0
2006,1,19,23,30,4.9,1,0,0
2006,1,20,0,30,4.5,0,0,0
2006,1,20,1,30,4.1000000000000005,0,0,0
2006,1,20,2,30,3.8000000000000003,1,0,0
2006,1,20,3,30,3.5,1,0,0
2006,1,20,4,30,3.4000000000000004,1,0,0
2006,1,20,5,30,3.3000000000000003,4,0,0
2006,1,20,6,30,4.5,4,0,0
2006,1,20,7,30,7.800000000000001,0,563,94
2006,1,20,8,30,11.5,1,818,287
2006,1,20,9,30,14.200000000000001,0,928,462
2006,1,20,10,30,16.1,0,979,590
2006,1,20,11,30,17.2,0,1001,657
2006,1,20,12,30,17.7,0,1000,657
2006,1,20,13,30,17.6,0,978,589
2006,1,20,14,30,16.8,0,925,461
2006,1,20,15,30,14.4,0,816,285
2006,1,20,16,30,11.5,0,541,90
2006,1,20,17,30,10,1,0,0
2006,1,20,18,30,9.5,1,0,0
2006,1,20,19,30,9.1,1,0,0
2006,1,20,20,30,8.6,0,0,0
2006,1,20,21,30,7.800000000000001,0,0,0
2006,1,20,22,30,7.1000000000000005,0,0,0
2006,1,20,23,30,6.5,1,0,0
2006,1,21,0,30,6.1000000000000005,1,0,0
2006,1,21,1,30,5.9,1,0,0
2006,1,21,2,30,5.800000000000001,1,0,0
2006,1,21,3,30,5.800000000000001,1,0,0
2006,1,21,4,30,5.800000000000001,1,0,0
2006,1,21,5,30,5.800000000000001,4,0,0
2006,1,21,6,30,6.6000000000000005,4,0,0
2006,1,21,7,30,9.4,0,510,91
2006,1,21,8,30,12.9,0,787,285
2006,1,21,9,30,15.5,0,897,461
2006,1,21,10,30,17.3,0,952,590
2006,1,21,11,30,18.400000000000002,0,964,651
2006,1,21,12,30,19,0,959,650
2006,1,21,13,30,19,0,929,582
2006,1,21,14,30,18.1,0,869,454
2006,1,21,15,30,15.4,0,753,280
2006,1,21,16,30,12.600000000000001,1,465,88
2006,1,21,17,30,11.200000000000001,1,0,0
2006,1,21,18,30,10.3,7,0,0
2006,1,21,19,30,9.4,1,0,0
2006,1,21,20,30,8.5,1,0,0
2006,1,21,21,30,7.9,1,0,0
2006,1,21,22,30,7.4,0,0,0
2006,1,21,23,30,7.1000000000000005,1,0,0
2006,1,22,0,30,6.9,1,0,0
2006,1,22,1,30,6.9,1,0,0
2006,1,22,2,30,7,1,0,0
2006,1,22,3,30,7,1,0,0
2006,1,22,4,30,6.7,4,0,0
2006,1,22,5,30,6.300000000000001,4,0,0
2006,1,22,6,30,6.9,4,0,0
2006,1,22,7,30,9.8,1,466,88
2006,1,22,8,30,13.3,1,748,278
2006,1,22,9,30,15.8,0,868,451
2006,1,22,10,30,17.3,0,926,578
2006,1,22,11,30,18.1,0,951,645
2006,1,22,12,30,18.400000000000002,0,950,646
2006,1,22,13,30,18.1,2,628,572
2006,1,22,14,30,17.1,0,863,452
2006,1,22,15,30,14.8,0,739,279
2006,1,22,16,30,11.4,3,17,66
2006,1,22,17,30,9.3,3,0,0
2006,1,22,18,30,8.6,0,0,0
2006,1,22,19,30,8.200000000000001,0,0,0
2006,1,22,20,30,8.200000000000001,0,0,0
2006,1,22,21,30,8.200000000000001,0,0,0
2006,1,22,22,30,8,0,0,0
2006,1,22,23,30,7.7,0,0,0
2006,1,23,0,30,7.2,0,0,0
2006,1,23,1,30,6.9,0,0,0
2006,1,23,2,30,6.6000000000000005,0,0,0
2006,1,23,3,30,6.4,0,0,0
2006,1,23,4,30,6.1000000000000005,0,0,0
2006,1,23,5,30,5.9,0,0,0
2006,1,23,6,30,6.6000000000000005,1,0,0
2006,1,23,7,30,8.8,1,533,95
2006,1,23,8,30,11.8,1,804,292
2006,1,23,9,30,14.600000000000001,0,916,469
2006,1,23,10,30,16.5,0,968,599
2006,1,23,11,30,17.7,0,985,666
2006,1,23,12,30,18.3,0,978,665
2006,1,23,13,30,18.3,0,972,601
2006,1,23,14,30,17.7,0,926,474
2006,1,23,15,30,15.5,0,821,298
2006,1,23,16,30,12.200000000000001,0,546,99
2006,1,23,17,30,10.200000000000001,1,0,0
2006,1,23,18,30,9.600000000000001,1,0,0
2006,1,23,19,30,9.5,1,0,0
2006,1,23,20,30,9.600000000000001,1,0,0
2006,1,23,21,30,9.700000000000001,7,0,0
2006,1,23,22,30,9.600000000000001,1,0,0
2006,1,23,23,30,9.3,0,0,0
2006,1,24,0,30,9.200000000000001,0,0,0
2006,1,24,1,30,9,1,0,0
2006,1,24,2,30,8.9,0,0,0
2006,1,24,3,30,8.700000000000001,0,0,0
2006,1,24,4,30,8.5,1,0,0
2006,1,24,5,30,8.4,1,0,0
2006,1,24,6,30,9,1,0,0
2006,1,24,7,30,11.3,3,20,67
2006,1,24,8,30,14.5,1,750,285
2006,1,24,9,30,17.5,0,864,459
2006,1,24,10,30,19.400000000000002,0,948,593
2006,1,24,11,30,20.3,0,960,659
2006,1,24,12,30,20.5,2,646,648
2006,1,24,13,30,20.1,0,943,595
2006,1,24,14,30,19.1,0,873,463
2006,1,24,15,30,16.3,0,743,287
2006,1,24,16,30,13.100000000000001,1,436,94
